image_path,mask_path,training_stage
test_input_original/ISIC_0017413.jpg,test_output_mask/ISIC_0017413_segmentation.png,Test
test_input_original/ISIC_0017414.jpg,test_output_mask/ISIC_0017414_segmentation.png,Test
test_input_original/ISIC_0017415.jpg,test_output_mask/ISIC_0017415_segmentation.png,Test
test_input_original/ISIC_0017422.jpg,test_output_mask/ISIC_0017422_segmentation.png,Test
test_input_original/ISIC_0017427.jpg,test_output_mask/ISIC_0017427_segmentation.png,Test
test_input_original/ISIC_0017428.jpg,test_output_mask/ISIC_0017428_segmentation.png,Test
test_input_original/ISIC_0017431.jpg,test_output_mask/ISIC_0017431_segmentation.png,Test
test_input_original/ISIC_0017432.jpg,test_output_mask/ISIC_0017432_segmentation.png,Test
test_input_original/ISIC_0017433.jpg,test_output_mask/ISIC_0017433_segmentation.png,Test
test_input_original/ISIC_0017434.jpg,test_output_mask/ISIC_0017434_segmentation.png,Test
test_input_original/ISIC_0017436.jpg,test_output_mask/ISIC_0017436_segmentation.png,Test
test_input_original/ISIC_0017443.jpg,test_output_mask/ISIC_0017443_segmentation.png,Test
test_input_original/ISIC_0017444.jpg,test_output_mask/ISIC_0017444_segmentation.png,Test
test_input_original/ISIC_0017449.jpg,test_output_mask/ISIC_0017449_segmentation.png,Test
test_input_original/ISIC_0017451.jpg,test_output_mask/ISIC_0017451_segmentation.png,Test
test_input_original/ISIC_0017453.jpg,test_output_mask/ISIC_0017453_segmentation.png,Test
test_input_original/ISIC_0017455.jpg,test_output_mask/ISIC_0017455_segmentation.png,Test
test_input_original/ISIC_0017464.jpg,test_output_mask/ISIC_0017464_segmentation.png,Test
test_input_original/ISIC_0017465.jpg,test_output_mask/ISIC_0017465_segmentation.png,Test
test_input_original/ISIC_0017469.jpg,test_output_mask/ISIC_0017469_segmentation.png,Test
test_input_original/ISIC_0017479.jpg,test_output_mask/ISIC_0017479_segmentation.png,Test
test_input_original/ISIC_0017483.jpg,test_output_mask/ISIC_0017483_segmentation.png,Test
test_input_original/ISIC_0017485.jpg,test_output_mask/ISIC_0017485_segmentation.png,Test
test_input_original/ISIC_0017486.jpg,test_output_mask/ISIC_0017486_segmentation.png,Test
test_input_original/ISIC_0017675.jpg,test_output_mask/ISIC_0017675_segmentation.png,Test
test_input_original/ISIC_0017689.jpg,test_output_mask/ISIC_0017689_segmentation.png,Test
test_input_original/ISIC_0017693.jpg,test_output_mask/ISIC_0017693_segmentation.png,Test
test_input_original/ISIC_0017704.jpg,test_output_mask/ISIC_0017704_segmentation.png,Test
test_input_original/ISIC_0017750.jpg,test_output_mask/ISIC_0017750_segmentation.png,Test
test_input_original/ISIC_0017789.jpg,test_output_mask/ISIC_0017789_segmentation.png,Test
test_input_original/ISIC_0017793.jpg,test_output_mask/ISIC_0017793_segmentation.png,Test
test_input_original/ISIC_0017856.jpg,test_output_mask/ISIC_0017856_segmentation.png,Test
test_input_original/ISIC_0017883.jpg,test_output_mask/ISIC_0017883_segmentation.png,Test
test_input_original/ISIC_0017891.jpg,test_output_mask/ISIC_0017891_segmentation.png,Test
test_input_original/ISIC_0017919.jpg,test_output_mask/ISIC_0017919_segmentation.png,Test
test_input_original/ISIC_0017939.jpg,test_output_mask/ISIC_0017939_segmentation.png,Test
test_input_original/ISIC_0017951.jpg,test_output_mask/ISIC_0017951_segmentation.png,Test
test_input_original/ISIC_0017970.jpg,test_output_mask/ISIC_0017970_segmentation.png,Test
test_input_original/ISIC_0017973.jpg,test_output_mask/ISIC_0017973_segmentation.png,Test
test_input_original/ISIC_0017987.jpg,test_output_mask/ISIC_0017987_segmentation.png,Test
test_input_original/ISIC_0017990.jpg,test_output_mask/ISIC_0017990_segmentation.png,Test
test_input_original/ISIC_0017993.jpg,test_output_mask/ISIC_0017993_segmentation.png,Test
test_input_original/ISIC_0018039.jpg,test_output_mask/ISIC_0018039_segmentation.png,Test
test_input_original/ISIC_0018040.jpg,test_output_mask/ISIC_0018040_segmentation.png,Test
test_input_original/ISIC_0018048.jpg,test_output_mask/ISIC_0018048_segmentation.png,Test
test_input_original/ISIC_0018088.jpg,test_output_mask/ISIC_0018088_segmentation.png,Test
test_input_original/ISIC_0018090.jpg,test_output_mask/ISIC_0018090_segmentation.png,Test
test_input_original/ISIC_0018108.jpg,test_output_mask/ISIC_0018108_segmentation.png,Test
test_input_original/ISIC_0018109.jpg,test_output_mask/ISIC_0018109_segmentation.png,Test
test_input_original/ISIC_0018126.jpg,test_output_mask/ISIC_0018126_segmentation.png,Test
test_input_original/ISIC_0018172.jpg,test_output_mask/ISIC_0018172_segmentation.png,Test
test_input_original/ISIC_0018184.jpg,test_output_mask/ISIC_0018184_segmentation.png,Test
test_input_original/ISIC_0018185.jpg,test_output_mask/ISIC_0018185_segmentation.png,Test
test_input_original/ISIC_0018200.jpg,test_output_mask/ISIC_0018200_segmentation.png,Test
test_input_original/ISIC_0018209.jpg,test_output_mask/ISIC_0018209_segmentation.png,Test
test_input_original/ISIC_0018278.jpg,test_output_mask/ISIC_0018278_segmentation.png,Test
test_input_original/ISIC_0018286.jpg,test_output_mask/ISIC_0018286_segmentation.png,Test
test_input_original/ISIC_0018290.jpg,test_output_mask/ISIC_0018290_segmentation.png,Test
test_input_original/ISIC_0018297.jpg,test_output_mask/ISIC_0018297_segmentation.png,Test
test_input_original/ISIC_0018324.jpg,test_output_mask/ISIC_0018324_segmentation.png,Test
test_input_original/ISIC_0018325.jpg,test_output_mask/ISIC_0018325_segmentation.png,Test
test_input_original/ISIC_0018339.jpg,test_output_mask/ISIC_0018339_segmentation.png,Test
test_input_original/ISIC_0018345.jpg,test_output_mask/ISIC_0018345_segmentation.png,Test
test_input_original/ISIC_0018371.jpg,test_output_mask/ISIC_0018371_segmentation.png,Test
test_input_original/ISIC_0018377.jpg,test_output_mask/ISIC_0018377_segmentation.png,Test
test_input_original/ISIC_0018392.jpg,test_output_mask/ISIC_0018392_segmentation.png,Test
test_input_original/ISIC_0018405.jpg,test_output_mask/ISIC_0018405_segmentation.png,Test
test_input_original/ISIC_0018413.jpg,test_output_mask/ISIC_0018413_segmentation.png,Test
test_input_original/ISIC_0018415.jpg,test_output_mask/ISIC_0018415_segmentation.png,Test
test_input_original/ISIC_0018424.jpg,test_output_mask/ISIC_0018424_segmentation.png,Test
test_input_original/ISIC_0018436.jpg,test_output_mask/ISIC_0018436_segmentation.png,Test
test_input_original/ISIC_0018484.jpg,test_output_mask/ISIC_0018484_segmentation.png,Test
test_input_original/ISIC_0018507.jpg,test_output_mask/ISIC_0018507_segmentation.png,Test
test_input_original/ISIC_0018527.jpg,test_output_mask/ISIC_0018527_segmentation.png,Test
test_input_original/ISIC_0018535.jpg,test_output_mask/ISIC_0018535_segmentation.png,Test
test_input_original/ISIC_0018573.jpg,test_output_mask/ISIC_0018573_segmentation.png,Test
test_input_original/ISIC_0018580.jpg,test_output_mask/ISIC_0018580_segmentation.png,Test
test_input_original/ISIC_0018602.jpg,test_output_mask/ISIC_0018602_segmentation.png,Test
test_input_original/ISIC_0018603.jpg,test_output_mask/ISIC_0018603_segmentation.png,Test
test_input_original/ISIC_0018627.jpg,test_output_mask/ISIC_0018627_segmentation.png,Test
test_input_original/ISIC_0018633.jpg,test_output_mask/ISIC_0018633_segmentation.png,Test
test_input_original/ISIC_0018662.jpg,test_output_mask/ISIC_0018662_segmentation.png,Test
test_input_original/ISIC_0018677.jpg,test_output_mask/ISIC_0018677_segmentation.png,Test
test_input_original/ISIC_0018711.jpg,test_output_mask/ISIC_0018711_segmentation.png,Test
test_input_original/ISIC_0018727.jpg,test_output_mask/ISIC_0018727_segmentation.png,Test
test_input_original/ISIC_0018730.jpg,test_output_mask/ISIC_0018730_segmentation.png,Test
test_input_original/ISIC_0018734.jpg,test_output_mask/ISIC_0018734_segmentation.png,Test
test_input_original/ISIC_0018738.jpg,test_output_mask/ISIC_0018738_segmentation.png,Test
test_input_original/ISIC_0018744.jpg,test_output_mask/ISIC_0018744_segmentation.png,Test
test_input_original/ISIC_0018747.jpg,test_output_mask/ISIC_0018747_segmentation.png,Test
test_input_original/ISIC_0018766.jpg,test_output_mask/ISIC_0018766_segmentation.png,Test
test_input_original/ISIC_0018774.jpg,test_output_mask/ISIC_0018774_segmentation.png,Test
test_input_original/ISIC_0018799.jpg,test_output_mask/ISIC_0018799_segmentation.png,Test
test_input_original/ISIC_0018889.jpg,test_output_mask/ISIC_0018889_segmentation.png,Test
test_input_original/ISIC_0018917.jpg,test_output_mask/ISIC_0018917_segmentation.png,Test
test_input_original/ISIC_0018929.jpg,test_output_mask/ISIC_0018929_segmentation.png,Test
test_input_original/ISIC_0018941.jpg,test_output_mask/ISIC_0018941_segmentation.png,Test
test_input_original/ISIC_0018949.jpg,test_output_mask/ISIC_0018949_segmentation.png,Test
test_input_original/ISIC_0018960.jpg,test_output_mask/ISIC_0018960_segmentation.png,Test
test_input_original/ISIC_0018964.jpg,test_output_mask/ISIC_0018964_segmentation.png,Test
test_input_original/ISIC_0018989.jpg,test_output_mask/ISIC_0018989_segmentation.png,Test
test_input_original/ISIC_0019016.jpg,test_output_mask/ISIC_0019016_segmentation.png,Test
test_input_original/ISIC_0019030.jpg,test_output_mask/ISIC_0019030_segmentation.png,Test
test_input_original/ISIC_0019062.jpg,test_output_mask/ISIC_0019062_segmentation.png,Test
test_input_original/ISIC_0019067.jpg,test_output_mask/ISIC_0019067_segmentation.png,Test
test_input_original/ISIC_0019088.jpg,test_output_mask/ISIC_0019088_segmentation.png,Test
test_input_original/ISIC_0019090.jpg,test_output_mask/ISIC_0019090_segmentation.png,Test
test_input_original/ISIC_0019092.jpg,test_output_mask/ISIC_0019092_segmentation.png,Test
test_input_original/ISIC_0019114.jpg,test_output_mask/ISIC_0019114_segmentation.png,Test
test_input_original/ISIC_0019133.jpg,test_output_mask/ISIC_0019133_segmentation.png,Test
test_input_original/ISIC_0019135.jpg,test_output_mask/ISIC_0019135_segmentation.png,Test
test_input_original/ISIC_0019143.jpg,test_output_mask/ISIC_0019143_segmentation.png,Test
test_input_original/ISIC_0019148.jpg,test_output_mask/ISIC_0019148_segmentation.png,Test
test_input_original/ISIC_0019170.jpg,test_output_mask/ISIC_0019170_segmentation.png,Test
test_input_original/ISIC_0019173.jpg,test_output_mask/ISIC_0019173_segmentation.png,Test
test_input_original/ISIC_0019178.jpg,test_output_mask/ISIC_0019178_segmentation.png,Test
test_input_original/ISIC_0019199.jpg,test_output_mask/ISIC_0019199_segmentation.png,Test
test_input_original/ISIC_0019200.jpg,test_output_mask/ISIC_0019200_segmentation.png,Test
test_input_original/ISIC_0019204.jpg,test_output_mask/ISIC_0019204_segmentation.png,Test
test_input_original/ISIC_0019228.jpg,test_output_mask/ISIC_0019228_segmentation.png,Test
test_input_original/ISIC_0019260.jpg,test_output_mask/ISIC_0019260_segmentation.png,Test
test_input_original/ISIC_0019281.jpg,test_output_mask/ISIC_0019281_segmentation.png,Test
test_input_original/ISIC_0019303.jpg,test_output_mask/ISIC_0019303_segmentation.png,Test
test_input_original/ISIC_0019307.jpg,test_output_mask/ISIC_0019307_segmentation.png,Test
test_input_original/ISIC_0019312.jpg,test_output_mask/ISIC_0019312_segmentation.png,Test
test_input_original/ISIC_0019315.jpg,test_output_mask/ISIC_0019315_segmentation.png,Test
test_input_original/ISIC_0019320.jpg,test_output_mask/ISIC_0019320_segmentation.png,Test
test_input_original/ISIC_0019324.jpg,test_output_mask/ISIC_0019324_segmentation.png,Test
test_input_original/ISIC_0019326.jpg,test_output_mask/ISIC_0019326_segmentation.png,Test
test_input_original/ISIC_0019335.jpg,test_output_mask/ISIC_0019335_segmentation.png,Test
test_input_original/ISIC_0019354.jpg,test_output_mask/ISIC_0019354_segmentation.png,Test
test_input_original/ISIC_0019364.jpg,test_output_mask/ISIC_0019364_segmentation.png,Test
test_input_original/ISIC_0019366.jpg,test_output_mask/ISIC_0019366_segmentation.png,Test
test_input_original/ISIC_0019380.jpg,test_output_mask/ISIC_0019380_segmentation.png,Test
test_input_original/ISIC_0019385.jpg,test_output_mask/ISIC_0019385_segmentation.png,Test
test_input_original/ISIC_0019423.jpg,test_output_mask/ISIC_0019423_segmentation.png,Test
test_input_original/ISIC_0019424.jpg,test_output_mask/ISIC_0019424_segmentation.png,Test
test_input_original/ISIC_0019432.jpg,test_output_mask/ISIC_0019432_segmentation.png,Test
test_input_original/ISIC_0019453.jpg,test_output_mask/ISIC_0019453_segmentation.png,Test
test_input_original/ISIC_0019463.jpg,test_output_mask/ISIC_0019463_segmentation.png,Test
test_input_original/ISIC_0019481.jpg,test_output_mask/ISIC_0019481_segmentation.png,Test
test_input_original/ISIC_0019519.jpg,test_output_mask/ISIC_0019519_segmentation.png,Test
test_input_original/ISIC_0019528.jpg,test_output_mask/ISIC_0019528_segmentation.png,Test
test_input_original/ISIC_0019529.jpg,test_output_mask/ISIC_0019529_segmentation.png,Test
test_input_original/ISIC_0019531.jpg,test_output_mask/ISIC_0019531_segmentation.png,Test
test_input_original/ISIC_0019532.jpg,test_output_mask/ISIC_0019532_segmentation.png,Test
test_input_original/ISIC_0019540.jpg,test_output_mask/ISIC_0019540_segmentation.png,Test
test_input_original/ISIC_0019544.jpg,test_output_mask/ISIC_0019544_segmentation.png,Test
test_input_original/ISIC_0019545.jpg,test_output_mask/ISIC_0019545_segmentation.png,Test
test_input_original/ISIC_0019609.jpg,test_output_mask/ISIC_0019609_segmentation.png,Test
test_input_original/ISIC_0019627.jpg,test_output_mask/ISIC_0019627_segmentation.png,Test
test_input_original/ISIC_0019628.jpg,test_output_mask/ISIC_0019628_segmentation.png,Test
test_input_original/ISIC_0019638.jpg,test_output_mask/ISIC_0019638_segmentation.png,Test
test_input_original/ISIC_0019664.jpg,test_output_mask/ISIC_0019664_segmentation.png,Test
test_input_original/ISIC_0019669.jpg,test_output_mask/ISIC_0019669_segmentation.png,Test
test_input_original/ISIC_0019675.jpg,test_output_mask/ISIC_0019675_segmentation.png,Test
test_input_original/ISIC_0019678.jpg,test_output_mask/ISIC_0019678_segmentation.png,Test
test_input_original/ISIC_0019696.jpg,test_output_mask/ISIC_0019696_segmentation.png,Test
test_input_original/ISIC_0019703.jpg,test_output_mask/ISIC_0019703_segmentation.png,Test
test_input_original/ISIC_0019733.jpg,test_output_mask/ISIC_0019733_segmentation.png,Test
test_input_original/ISIC_0019736.jpg,test_output_mask/ISIC_0019736_segmentation.png,Test
test_input_original/ISIC_0019747.jpg,test_output_mask/ISIC_0019747_segmentation.png,Test
test_input_original/ISIC_0019816.jpg,test_output_mask/ISIC_0019816_segmentation.png,Test
test_input_original/ISIC_0019870.jpg,test_output_mask/ISIC_0019870_segmentation.png,Test
test_input_original/ISIC_0019880.jpg,test_output_mask/ISIC_0019880_segmentation.png,Test
test_input_original/ISIC_0019902.jpg,test_output_mask/ISIC_0019902_segmentation.png,Test
test_input_original/ISIC_0019903.jpg,test_output_mask/ISIC_0019903_segmentation.png,Test
test_input_original/ISIC_0019910.jpg,test_output_mask/ISIC_0019910_segmentation.png,Test
test_input_original/ISIC_0019911.jpg,test_output_mask/ISIC_0019911_segmentation.png,Test
test_input_original/ISIC_0019935.jpg,test_output_mask/ISIC_0019935_segmentation.png,Test
test_input_original/ISIC_0019964.jpg,test_output_mask/ISIC_0019964_segmentation.png,Test
test_input_original/ISIC_0019970.jpg,test_output_mask/ISIC_0019970_segmentation.png,Test
test_input_original/ISIC_0019981.jpg,test_output_mask/ISIC_0019981_segmentation.png,Test
test_input_original/ISIC_0019992.jpg,test_output_mask/ISIC_0019992_segmentation.png,Test
test_input_original/ISIC_0020004.jpg,test_output_mask/ISIC_0020004_segmentation.png,Test
test_input_original/ISIC_0020005.jpg,test_output_mask/ISIC_0020005_segmentation.png,Test
test_input_original/ISIC_0020009.jpg,test_output_mask/ISIC_0020009_segmentation.png,Test
test_input_original/ISIC_0020081.jpg,test_output_mask/ISIC_0020081_segmentation.png,Test
test_input_original/ISIC_0020085.jpg,test_output_mask/ISIC_0020085_segmentation.png,Test
test_input_original/ISIC_0020124.jpg,test_output_mask/ISIC_0020124_segmentation.png,Test
test_input_original/ISIC_0020135.jpg,test_output_mask/ISIC_0020135_segmentation.png,Test
test_input_original/ISIC_0020137.jpg,test_output_mask/ISIC_0020137_segmentation.png,Test
test_input_original/ISIC_0020150.jpg,test_output_mask/ISIC_0020150_segmentation.png,Test
test_input_original/ISIC_0020154.jpg,test_output_mask/ISIC_0020154_segmentation.png,Test
test_input_original/ISIC_0020166.jpg,test_output_mask/ISIC_0020166_segmentation.png,Test
test_input_original/ISIC_0020185.jpg,test_output_mask/ISIC_0020185_segmentation.png,Test
test_input_original/ISIC_0020226.jpg,test_output_mask/ISIC_0020226_segmentation.png,Test
test_input_original/ISIC_0020235.jpg,test_output_mask/ISIC_0020235_segmentation.png,Test
test_input_original/ISIC_0020286.jpg,test_output_mask/ISIC_0020286_segmentation.png,Test
test_input_original/ISIC_0020307.jpg,test_output_mask/ISIC_0020307_segmentation.png,Test
test_input_original/ISIC_0020318.jpg,test_output_mask/ISIC_0020318_segmentation.png,Test
test_input_original/ISIC_0020327.jpg,test_output_mask/ISIC_0020327_segmentation.png,Test
test_input_original/ISIC_0020334.jpg,test_output_mask/ISIC_0020334_segmentation.png,Test
test_input_original/ISIC_0020353.jpg,test_output_mask/ISIC_0020353_segmentation.png,Test
test_input_original/ISIC_0020359.jpg,test_output_mask/ISIC_0020359_segmentation.png,Test
test_input_original/ISIC_0020360.jpg,test_output_mask/ISIC_0020360_segmentation.png,Test
test_input_original/ISIC_0020366.jpg,test_output_mask/ISIC_0020366_segmentation.png,Test
test_input_original/ISIC_0020372.jpg,test_output_mask/ISIC_0020372_segmentation.png,Test
test_input_original/ISIC_0020373.jpg,test_output_mask/ISIC_0020373_segmentation.png,Test
test_input_original/ISIC_0020409.jpg,test_output_mask/ISIC_0020409_segmentation.png,Test
test_input_original/ISIC_0020420.jpg,test_output_mask/ISIC_0020420_segmentation.png,Test
test_input_original/ISIC_0020443.jpg,test_output_mask/ISIC_0020443_segmentation.png,Test
test_input_original/ISIC_0020454.jpg,test_output_mask/ISIC_0020454_segmentation.png,Test
test_input_original/ISIC_0020468.jpg,test_output_mask/ISIC_0020468_segmentation.png,Test
test_input_original/ISIC_0020479.jpg,test_output_mask/ISIC_0020479_segmentation.png,Test
test_input_original/ISIC_0020500.jpg,test_output_mask/ISIC_0020500_segmentation.png,Test
test_input_original/ISIC_0020507.jpg,test_output_mask/ISIC_0020507_segmentation.png,Test
test_input_original/ISIC_0020508.jpg,test_output_mask/ISIC_0020508_segmentation.png,Test
test_input_original/ISIC_0020531.jpg,test_output_mask/ISIC_0020531_segmentation.png,Test
test_input_original/ISIC_0020540.jpg,test_output_mask/ISIC_0020540_segmentation.png,Test
test_input_original/ISIC_0020548.jpg,test_output_mask/ISIC_0020548_segmentation.png,Test
test_input_original/ISIC_0020549.jpg,test_output_mask/ISIC_0020549_segmentation.png,Test
test_input_original/ISIC_0020550.jpg,test_output_mask/ISIC_0020550_segmentation.png,Test
test_input_original/ISIC_0020563.jpg,test_output_mask/ISIC_0020563_segmentation.png,Test
test_input_original/ISIC_0020569.jpg,test_output_mask/ISIC_0020569_segmentation.png,Test
test_input_original/ISIC_0020598.jpg,test_output_mask/ISIC_0020598_segmentation.png,Test
test_input_original/ISIC_0020601.jpg,test_output_mask/ISIC_0020601_segmentation.png,Test
test_input_original/ISIC_0020608.jpg,test_output_mask/ISIC_0020608_segmentation.png,Test
test_input_original/ISIC_0020613.jpg,test_output_mask/ISIC_0020613_segmentation.png,Test
test_input_original/ISIC_0020619.jpg,test_output_mask/ISIC_0020619_segmentation.png,Test
test_input_original/ISIC_0020620.jpg,test_output_mask/ISIC_0020620_segmentation.png,Test
test_input_original/ISIC_0020632.jpg,test_output_mask/ISIC_0020632_segmentation.png,Test
test_input_original/ISIC_0020640.jpg,test_output_mask/ISIC_0020640_segmentation.png,Test
test_input_original/ISIC_0020661.jpg,test_output_mask/ISIC_0020661_segmentation.png,Test
test_input_original/ISIC_0020663.jpg,test_output_mask/ISIC_0020663_segmentation.png,Test
test_input_original/ISIC_0020667.jpg,test_output_mask/ISIC_0020667_segmentation.png,Test
test_input_original/ISIC_0020683.jpg,test_output_mask/ISIC_0020683_segmentation.png,Test
test_input_original/ISIC_0020714.jpg,test_output_mask/ISIC_0020714_segmentation.png,Test
test_input_original/ISIC_0020737.jpg,test_output_mask/ISIC_0020737_segmentation.png,Test
test_input_original/ISIC_0020743.jpg,test_output_mask/ISIC_0020743_segmentation.png,Test
test_input_original/ISIC_0020761.jpg,test_output_mask/ISIC_0020761_segmentation.png,Test
test_input_original/ISIC_0020764.jpg,test_output_mask/ISIC_0020764_segmentation.png,Test
test_input_original/ISIC_0020798.jpg,test_output_mask/ISIC_0020798_segmentation.png,Test
test_input_original/ISIC_0020803.jpg,test_output_mask/ISIC_0020803_segmentation.png,Test
test_input_original/ISIC_0020840.jpg,test_output_mask/ISIC_0020840_segmentation.png,Test
test_input_original/ISIC_0020849.jpg,test_output_mask/ISIC_0020849_segmentation.png,Test
test_input_original/ISIC_0020860.jpg,test_output_mask/ISIC_0020860_segmentation.png,Test
test_input_original/ISIC_0020879.jpg,test_output_mask/ISIC_0020879_segmentation.png,Test
test_input_original/ISIC_0020888.jpg,test_output_mask/ISIC_0020888_segmentation.png,Test
test_input_original/ISIC_0020895.jpg,test_output_mask/ISIC_0020895_segmentation.png,Test
test_input_original/ISIC_0020896.jpg,test_output_mask/ISIC_0020896_segmentation.png,Test
test_input_original/ISIC_0020921.jpg,test_output_mask/ISIC_0020921_segmentation.png,Test
test_input_original/ISIC_0020930.jpg,test_output_mask/ISIC_0020930_segmentation.png,Test
test_input_original/ISIC_0020935.jpg,test_output_mask/ISIC_0020935_segmentation.png,Test
test_input_original/ISIC_0020951.jpg,test_output_mask/ISIC_0020951_segmentation.png,Test
test_input_original/ISIC_0020962.jpg,test_output_mask/ISIC_0020962_segmentation.png,Test
test_input_original/ISIC_0020972.jpg,test_output_mask/ISIC_0020972_segmentation.png,Test
test_input_original/ISIC_0020974.jpg,test_output_mask/ISIC_0020974_segmentation.png,Test
test_input_original/ISIC_0020987.jpg,test_output_mask/ISIC_0020987_segmentation.png,Test
test_input_original/ISIC_0021008.jpg,test_output_mask/ISIC_0021008_segmentation.png,Test
test_input_original/ISIC_0021010.jpg,test_output_mask/ISIC_0021010_segmentation.png,Test
test_input_original/ISIC_0021035.jpg,test_output_mask/ISIC_0021035_segmentation.png,Test
test_input_original/ISIC_0021036.jpg,test_output_mask/ISIC_0021036_segmentation.png,Test
test_input_original/ISIC_0021051.jpg,test_output_mask/ISIC_0021051_segmentation.png,Test
test_input_original/ISIC_0021054.jpg,test_output_mask/ISIC_0021054_segmentation.png,Test
test_input_original/ISIC_0021070.jpg,test_output_mask/ISIC_0021070_segmentation.png,Test
test_input_original/ISIC_0021092.jpg,test_output_mask/ISIC_0021092_segmentation.png,Test
test_input_original/ISIC_0021103.jpg,test_output_mask/ISIC_0021103_segmentation.png,Test
test_input_original/ISIC_0021112.jpg,test_output_mask/ISIC_0021112_segmentation.png,Test
test_input_original/ISIC_0021114.jpg,test_output_mask/ISIC_0021114_segmentation.png,Test
test_input_original/ISIC_0021115.jpg,test_output_mask/ISIC_0021115_segmentation.png,Test
test_input_original/ISIC_0021121.jpg,test_output_mask/ISIC_0021121_segmentation.png,Test
test_input_original/ISIC_0021147.jpg,test_output_mask/ISIC_0021147_segmentation.png,Test
test_input_original/ISIC_0021156.jpg,test_output_mask/ISIC_0021156_segmentation.png,Test
test_input_original/ISIC_0021157.jpg,test_output_mask/ISIC_0021157_segmentation.png,Test
test_input_original/ISIC_0021160.jpg,test_output_mask/ISIC_0021160_segmentation.png,Test
test_input_original/ISIC_0021170.jpg,test_output_mask/ISIC_0021170_segmentation.png,Test
test_input_original/ISIC_0021187.jpg,test_output_mask/ISIC_0021187_segmentation.png,Test
test_input_original/ISIC_0021195.jpg,test_output_mask/ISIC_0021195_segmentation.png,Test
test_input_original/ISIC_0021201.jpg,test_output_mask/ISIC_0021201_segmentation.png,Test
test_input_original/ISIC_0021210.jpg,test_output_mask/ISIC_0021210_segmentation.png,Test
test_input_original/ISIC_0021225.jpg,test_output_mask/ISIC_0021225_segmentation.png,Test
test_input_original/ISIC_0021226.jpg,test_output_mask/ISIC_0021226_segmentation.png,Test
test_input_original/ISIC_0021227.jpg,test_output_mask/ISIC_0021227_segmentation.png,Test
test_input_original/ISIC_0021245.jpg,test_output_mask/ISIC_0021245_segmentation.png,Test
test_input_original/ISIC_0021260.jpg,test_output_mask/ISIC_0021260_segmentation.png,Test
test_input_original/ISIC_0021263.jpg,test_output_mask/ISIC_0021263_segmentation.png,Test
test_input_original/ISIC_0021270.jpg,test_output_mask/ISIC_0021270_segmentation.png,Test
test_input_original/ISIC_0021278.jpg,test_output_mask/ISIC_0021278_segmentation.png,Test
test_input_original/ISIC_0021313.jpg,test_output_mask/ISIC_0021313_segmentation.png,Test
test_input_original/ISIC_0021319.jpg,test_output_mask/ISIC_0021319_segmentation.png,Test
test_input_original/ISIC_0021333.jpg,test_output_mask/ISIC_0021333_segmentation.png,Test
test_input_original/ISIC_0021342.jpg,test_output_mask/ISIC_0021342_segmentation.png,Test
test_input_original/ISIC_0021347.jpg,test_output_mask/ISIC_0021347_segmentation.png,Test
test_input_original/ISIC_0021354.jpg,test_output_mask/ISIC_0021354_segmentation.png,Test
test_input_original/ISIC_0021379.jpg,test_output_mask/ISIC_0021379_segmentation.png,Test
test_input_original/ISIC_0021380.jpg,test_output_mask/ISIC_0021380_segmentation.png,Test
test_input_original/ISIC_0021406.jpg,test_output_mask/ISIC_0021406_segmentation.png,Test
test_input_original/ISIC_0021407.jpg,test_output_mask/ISIC_0021407_segmentation.png,Test
test_input_original/ISIC_0021440.jpg,test_output_mask/ISIC_0021440_segmentation.png,Test
test_input_original/ISIC_0021447.jpg,test_output_mask/ISIC_0021447_segmentation.png,Test
test_input_original/ISIC_0021451.jpg,test_output_mask/ISIC_0021451_segmentation.png,Test
test_input_original/ISIC_0021452.jpg,test_output_mask/ISIC_0021452_segmentation.png,Test
test_input_original/ISIC_0021453.jpg,test_output_mask/ISIC_0021453_segmentation.png,Test
test_input_original/ISIC_0021480.jpg,test_output_mask/ISIC_0021480_segmentation.png,Test
test_input_original/ISIC_0021494.jpg,test_output_mask/ISIC_0021494_segmentation.png,Test
test_input_original/ISIC_0021506.jpg,test_output_mask/ISIC_0021506_segmentation.png,Test
test_input_original/ISIC_0021550.jpg,test_output_mask/ISIC_0021550_segmentation.png,Test
test_input_original/ISIC_0021551.jpg,test_output_mask/ISIC_0021551_segmentation.png,Test
test_input_original/ISIC_0021554.jpg,test_output_mask/ISIC_0021554_segmentation.png,Test
test_input_original/ISIC_0021558.jpg,test_output_mask/ISIC_0021558_segmentation.png,Test
test_input_original/ISIC_0021570.jpg,test_output_mask/ISIC_0021570_segmentation.png,Test
test_input_original/ISIC_0021573.jpg,test_output_mask/ISIC_0021573_segmentation.png,Test
test_input_original/ISIC_0021579.jpg,test_output_mask/ISIC_0021579_segmentation.png,Test
test_input_original/ISIC_0021583.jpg,test_output_mask/ISIC_0021583_segmentation.png,Test
test_input_original/ISIC_0021584.jpg,test_output_mask/ISIC_0021584_segmentation.png,Test
test_input_original/ISIC_0021591.jpg,test_output_mask/ISIC_0021591_segmentation.png,Test
test_input_original/ISIC_0021593.jpg,test_output_mask/ISIC_0021593_segmentation.png,Test
test_input_original/ISIC_0021596.jpg,test_output_mask/ISIC_0021596_segmentation.png,Test
test_input_original/ISIC_0021601.jpg,test_output_mask/ISIC_0021601_segmentation.png,Test
