image_path,classification,metaclass
nevus/ISIC_3487019.png,nevus,OTHER
nevus/ISIC_3487418.png,nevus,OTHER
nevus/ISIC_3490323.png,nevus,OTHER
nevus/ISIC_3493050.png,nevus,OTHER
nevus/ISIC_3493166.png,nevus,OTHER
nevus/ISIC_3493343.png,nevus,OTHER
nevus/ISIC_3493866.png,nevus,OTHER
nevus/ISIC_3494886.png,nevus,OTHER
nevus/ISIC_3496369.png,nevus,OTHER
nevus/ISIC_3497346.png,nevus,OTHER
nevus/ISIC_3499071.png,nevus,OTHER
nevus/ISIC_3503302.png,nevus,OTHER
nevus/ISIC_3509283.png,nevus,OTHER
nevus/ISIC_3509538.png,nevus,OTHER
nevus/ISIC_3510802.png,nevus,OTHER
nevus/ISIC_3512364.png,nevus,OTHER
nevus/ISIC_3513901.png,nevus,OTHER
nevus/ISIC_3519747.png,nevus,OTHER
nevus/ISIC_3519939.png,nevus,OTHER
nevus/ISIC_3520709.png,nevus,OTHER
nevus/ISIC_3521251.png,nevus,OTHER
nevus/ISIC_3521736.png,nevus,OTHER
nevus/ISIC_3521744.png,nevus,OTHER
nevus/ISIC_3521780.png,nevus,OTHER
nevus/ISIC_3522874.png,nevus,OTHER
nevus/ISIC_3524149.png,nevus,OTHER
nevus/ISIC_3524429.png,nevus,OTHER
nevus/ISIC_3526799.png,nevus,OTHER
nevus/ISIC_3529572.png,nevus,OTHER
nevus/ISIC_3530337.png,nevus,OTHER
nevus/ISIC_3530902.png,nevus,OTHER
nevus/ISIC_3531277.png,nevus,OTHER
nevus/ISIC_3534791.png,nevus,OTHER
nevus/ISIC_3535007.png,nevus,OTHER
nevus/ISIC_3537089.png,nevus,OTHER
nevus/ISIC_3537191.png,nevus,OTHER
nevus/ISIC_3541193.png,nevus,OTHER
nevus/ISIC_3542273.png,nevus,OTHER
nevus/ISIC_3543244.png,nevus,OTHER
nevus/ISIC_3543305.png,nevus,OTHER
nevus/ISIC_3545972.png,nevus,OTHER
nevus/ISIC_3549843.png,nevus,OTHER
nevus/ISIC_3551438.png,nevus,OTHER
nevus/ISIC_3551661.png,nevus,OTHER
nevus/ISIC_3552245.png,nevus,OTHER
nevus/ISIC_3552860.png,nevus,OTHER
nevus/ISIC_3553089.png,nevus,OTHER
nevus/ISIC_3556570.png,nevus,OTHER
nevus/ISIC_3556983.png,nevus,OTHER
nevus/ISIC_3557527.png,nevus,OTHER
nevus/ISIC_3558747.png,nevus,OTHER
nevus/ISIC_3559467.png,nevus,OTHER
nevus/ISIC_3560519.png,nevus,OTHER
nevus/ISIC_3563953.png,nevus,OTHER
nevus/ISIC_3564897.png,nevus,OTHER
nevus/ISIC_3566586.png,nevus,OTHER
nevus/ISIC_3567510.png,nevus,OTHER
nevus/ISIC_3568218.png,nevus,OTHER
nevus/ISIC_3569965.png,nevus,OTHER
nevus/ISIC_3573323.png,nevus,OTHER
nevus/ISIC_3575814.png,nevus,OTHER
nevus/ISIC_3575862.png,nevus,OTHER
nevus/ISIC_3575926.png,nevus,OTHER
nevus/ISIC_3577187.png,nevus,OTHER
nevus/ISIC_3579423.png,nevus,OTHER
nevus/ISIC_3579475.png,nevus,OTHER
nevus/ISIC_3579477.png,nevus,OTHER
nevus/ISIC_3580083.png,nevus,OTHER
nevus/ISIC_3581227.png,nevus,OTHER
nevus/ISIC_3581871.png,nevus,OTHER
nevus/ISIC_3589310.png,nevus,OTHER
nevus/ISIC_3590482.png,nevus,OTHER
nevus/ISIC_3591834.png,nevus,OTHER
nevus/ISIC_3592058.png,nevus,OTHER
nevus/ISIC_3593382.png,nevus,OTHER
nevus/ISIC_3594441.png,nevus,OTHER
nevus/ISIC_3595519.png,nevus,OTHER
nevus/ISIC_3595825.png,nevus,OTHER
nevus/ISIC_3596982.png,nevus,OTHER
nevus/ISIC_3597277.png,nevus,OTHER
nevus/ISIC_3597439.png,nevus,OTHER
nevus/ISIC_3597597.png,nevus,OTHER
nevus/ISIC_3597870.png,nevus,OTHER
nevus/ISIC_3599125.png,nevus,OTHER
nevus/ISIC_3599664.png,nevus,OTHER
nevus/ISIC_3599724.png,nevus,OTHER
nevus/ISIC_3600632.png,nevus,OTHER
nevus/ISIC_3601493.png,nevus,OTHER
nevus/ISIC_3601744.png,nevus,OTHER
nevus/ISIC_3603150.png,nevus,OTHER
nevus/ISIC_3606734.png,nevus,OTHER
nevus/ISIC_3608401.png,nevus,OTHER
nevus/ISIC_3247056.png,nevus,OTHER
nevus/ISIC_3273754.png,nevus,OTHER
nevus/ISIC_3302777.png,nevus,OTHER
nevus/ISIC_3326332.png,nevus,OTHER
nevus/ISIC_3355040.png,nevus,OTHER
nevus/ISIC_3377321.png,nevus,OTHER
nevus/ISIC_3396790.png,nevus,OTHER
nevus/ISIC_3419245.png,nevus,OTHER
nevus/ISIC_3433848.png,nevus,OTHER
nevus/ISIC_3453763.png,nevus,OTHER
nevus/ISIC_3480492.png,nevus,OTHER
nevus/ISIC_3507446.png,nevus,OTHER
nevus/ISIC_3528509.png,nevus,OTHER
nevus/ISIC_3551685.png,nevus,OTHER
nevus/ISIC_3573737.png,nevus,OTHER
nevus/ISIC_3612211.png,nevus,OTHER
nevus/ISIC_3612630.png,nevus,OTHER
nevus/ISIC_3613321.png,nevus,OTHER
nevus/ISIC_3615290.png,nevus,OTHER
nevus/ISIC_3617229.png,nevus,OTHER
nevus/ISIC_3619504.png,nevus,OTHER
nevus/ISIC_3621197.png,nevus,OTHER
nevus/ISIC_3622055.png,nevus,OTHER
nevus/ISIC_3622379.png,nevus,OTHER
nevus/ISIC_3624727.png,nevus,OTHER
nevus/ISIC_3626576.png,nevus,OTHER
nevus/ISIC_3629614.png,nevus,OTHER
nevus/ISIC_3630538.png,nevus,OTHER
nevus/ISIC_3632567.png,nevus,OTHER
nevus/ISIC_3633794.png,nevus,OTHER
nevus/ISIC_3634704.png,nevus,OTHER
nevus/ISIC_3636011.png,nevus,OTHER
nevus/ISIC_3636757.png,nevus,OTHER
nevus/ISIC_3639272.png,nevus,OTHER
nevus/ISIC_3639491.png,nevus,OTHER
nevus/ISIC_3640326.png,nevus,OTHER
nevus/ISIC_3640764.png,nevus,OTHER
nevus/ISIC_3641359.png,nevus,OTHER
nevus/ISIC_3641625.png,nevus,OTHER
nevus/ISIC_3641730.png,nevus,OTHER
nevus/ISIC_3642877.png,nevus,OTHER
nevus/ISIC_3645283.png,nevus,OTHER
nevus/ISIC_3645653.png,nevus,OTHER
nevus/ISIC_3649113.png,nevus,OTHER
nevus/ISIC_3651274.png,nevus,OTHER
nevus/ISIC_3651333.png,nevus,OTHER
nevus/ISIC_3654052.png,nevus,OTHER
nevus/ISIC_3654102.png,nevus,OTHER
nevus/ISIC_3657799.png,nevus,OTHER
nevus/ISIC_3663513.png,nevus,OTHER
nevus/ISIC_3663705.png,nevus,OTHER
nevus/ISIC_3664380.png,nevus,OTHER
nevus/ISIC_3665298.png,nevus,OTHER
nevus/ISIC_3666094.png,nevus,OTHER
nevus/ISIC_3666219.png,nevus,OTHER
nevus/ISIC_3667705.png,nevus,OTHER
nevus/ISIC_3668276.png,nevus,OTHER
nevus/ISIC_3669751.png,nevus,OTHER
nevus/ISIC_3669954.png,nevus,OTHER
nevus/ISIC_3671274.png,nevus,OTHER
nevus/ISIC_3671955.png,nevus,OTHER
nevus/ISIC_3672291.png,nevus,OTHER
nevus/ISIC_3672435.png,nevus,OTHER
nevus/ISIC_3676029.png,nevus,OTHER
nevus/ISIC_3676643.png,nevus,OTHER
nevus/ISIC_3678595.png,nevus,OTHER
nevus/ISIC_3682341.png,nevus,OTHER
nevus/ISIC_3683530.png,nevus,OTHER
nevus/ISIC_3685603.png,nevus,OTHER
nevus/ISIC_3686322.png,nevus,OTHER
nevus/ISIC_3688362.png,nevus,OTHER
nevus/ISIC_3689266.png,nevus,OTHER
nevus/ISIC_3689316.png,nevus,OTHER
nevus/ISIC_3690747.png,nevus,OTHER
nevus/ISIC_3691925.png,nevus,OTHER
nevus/ISIC_3691992.png,nevus,OTHER
nevus/ISIC_3692776.png,nevus,OTHER
nevus/ISIC_3692925.png,nevus,OTHER
nevus/ISIC_3692952.png,nevus,OTHER
nevus/ISIC_3693367.png,nevus,OTHER
nevus/ISIC_3695697.png,nevus,OTHER
nevus/ISIC_3700501.png,nevus,OTHER
nevus/ISIC_3701563.png,nevus,OTHER
nevus/ISIC_3701596.png,nevus,OTHER
nevus/ISIC_3702457.png,nevus,OTHER
nevus/ISIC_3702777.png,nevus,OTHER
nevus/ISIC_3703408.png,nevus,OTHER
nevus/ISIC_3703990.png,nevus,OTHER
nevus/ISIC_3704157.png,nevus,OTHER
nevus/ISIC_3706743.png,nevus,OTHER
nevus/ISIC_3706973.png,nevus,OTHER
nevus/ISIC_3711801.png,nevus,OTHER
nevus/ISIC_3714766.png,nevus,OTHER
nevus/ISIC_3715736.png,nevus,OTHER
nevus/ISIC_3716384.png,nevus,OTHER
nevus/ISIC_3716686.png,nevus,OTHER
nevus/ISIC_3716952.png,nevus,OTHER
nevus/ISIC_3717102.png,nevus,OTHER
nevus/ISIC_3717977.png,nevus,OTHER
nevus/ISIC_3718422.png,nevus,OTHER
nevus/ISIC_3720784.png,nevus,OTHER
nevus/ISIC_3721718.png,nevus,OTHER
nevus/ISIC_3723065.png,nevus,OTHER
nevus/ISIC_3727059.png,nevus,OTHER
nevus/ISIC_3729235.png,nevus,OTHER
nevus/ISIC_3729615.png,nevus,OTHER
nevus/ISIC_3734798.png,nevus,OTHER
nevus/ISIC_3734863.png,nevus,OTHER
nevus/ISIC_3734889.png,nevus,OTHER
nevus/ISIC_3737487.png,nevus,OTHER
nevus/ISIC_3738157.png,nevus,OTHER
nevus/ISIC_3742431.png,nevus,OTHER
nevus/ISIC_3742633.png,nevus,OTHER
nevus/ISIC_3745259.png,nevus,OTHER
nevus/ISIC_3745639.png,nevus,OTHER
nevus/ISIC_3746498.png,nevus,OTHER
nevus/ISIC_3749320.png,nevus,OTHER
nevus/ISIC_3751090.png,nevus,OTHER
nevus/ISIC_3753216.png,nevus,OTHER
nevus/ISIC_3758049.png,nevus,OTHER
nevus/ISIC_3758135.png,nevus,OTHER
nevus/ISIC_3758567.png,nevus,OTHER
nevus/ISIC_3760018.png,nevus,OTHER
nevus/ISIC_3762554.png,nevus,OTHER
nevus/ISIC_3768074.png,nevus,OTHER
nevus/ISIC_3769211.png,nevus,OTHER
nevus/ISIC_3771248.png,nevus,OTHER
nevus/ISIC_3772311.png,nevus,OTHER
nevus/ISIC_3773956.png,nevus,OTHER
nevus/ISIC_3777337.png,nevus,OTHER
nevus/ISIC_3779014.png,nevus,OTHER
nevus/ISIC_3779093.png,nevus,OTHER
nevus/ISIC_3780571.png,nevus,OTHER
nevus/ISIC_3781287.png,nevus,OTHER
nevus/ISIC_3782057.png,nevus,OTHER
nevus/ISIC_3782372.png,nevus,OTHER
nevus/ISIC_3782782.png,nevus,OTHER
nevus/ISIC_3783915.png,nevus,OTHER
nevus/ISIC_3785874.png,nevus,OTHER
nevus/ISIC_3787558.png,nevus,OTHER
nevus/ISIC_3788423.png,nevus,OTHER
nevus/ISIC_3788678.png,nevus,OTHER
nevus/ISIC_3789344.png,nevus,OTHER
nevus/ISIC_3795397.png,nevus,OTHER
nevus/ISIC_3797428.png,nevus,OTHER
nevus/ISIC_3799267.png,nevus,OTHER
nevus/ISIC_3799559.png,nevus,OTHER
nevus/ISIC_3801938.png,nevus,OTHER
nevus/ISIC_3803947.png,nevus,OTHER
nevus/ISIC_3806226.png,nevus,OTHER
nevus/ISIC_3807635.png,nevus,OTHER
nevus/ISIC_3808007.png,nevus,OTHER
nevus/ISIC_3809998.png,nevus,OTHER
nevus/ISIC_3810274.png,nevus,OTHER
nevus/ISIC_3811339.png,nevus,OTHER
nevus/ISIC_3814420.png,nevus,OTHER
nevus/ISIC_3814807.png,nevus,OTHER
nevus/ISIC_3816122.png,nevus,OTHER
nevus/ISIC_3819282.png,nevus,OTHER
nevus/ISIC_3821765.png,nevus,OTHER
nevus/ISIC_3822815.png,nevus,OTHER
nevus/ISIC_3825167.png,nevus,OTHER
nevus/ISIC_3826845.png,nevus,OTHER
nevus/ISIC_3828321.png,nevus,OTHER
nevus/ISIC_3828435.png,nevus,OTHER
nevus/ISIC_3828561.png,nevus,OTHER
nevus/ISIC_3831079.png,nevus,OTHER
nevus/ISIC_3832462.png,nevus,OTHER
nevus/ISIC_3832876.png,nevus,OTHER
nevus/ISIC_3833013.png,nevus,OTHER
nevus/ISIC_3836023.png,nevus,OTHER
nevus/ISIC_3837741.png,nevus,OTHER
nevus/ISIC_3838110.png,nevus,OTHER
nevus/ISIC_3844404.png,nevus,OTHER
nevus/ISIC_3844442.png,nevus,OTHER
nevus/ISIC_3848572.png,nevus,OTHER
nevus/ISIC_3849358.png,nevus,OTHER
nevus/ISIC_3850091.png,nevus,OTHER
nevus/ISIC_3854190.png,nevus,OTHER
nevus/ISIC_3858314.png,nevus,OTHER
nevus/ISIC_3858798.png,nevus,OTHER
nevus/ISIC_3860402.png,nevus,OTHER
nevus/ISIC_3861343.png,nevus,OTHER
nevus/ISIC_3862113.png,nevus,OTHER
nevus/ISIC_3863508.png,nevus,OTHER
nevus/ISIC_3864842.png,nevus,OTHER
nevus/ISIC_3866514.png,nevus,OTHER
nevus/ISIC_3867079.png,nevus,OTHER
nevus/ISIC_3868516.png,nevus,OTHER
nevus/ISIC_3873580.png,nevus,OTHER
nevus/ISIC_3875865.png,nevus,OTHER
nevus/ISIC_3877413.png,nevus,OTHER
nevus/ISIC_3877564.png,nevus,OTHER
nevus/ISIC_3879564.png,nevus,OTHER
nevus/ISIC_3882211.png,nevus,OTHER
nevus/ISIC_3882359.png,nevus,OTHER
nevus/ISIC_3882831.png,nevus,OTHER
nevus/ISIC_3883314.png,nevus,OTHER
nevus/ISIC_3883666.png,nevus,OTHER
nevus/ISIC_3884221.png,nevus,OTHER
nevus/ISIC_3885041.png,nevus,OTHER
nevus/ISIC_3885770.png,nevus,OTHER
nevus/ISIC_3885808.png,nevus,OTHER
nevus/ISIC_3886701.png,nevus,OTHER
nevus/ISIC_3888054.png,nevus,OTHER
nevus/ISIC_3890800.png,nevus,OTHER
nevus/ISIC_3892947.png,nevus,OTHER
nevus/ISIC_3894289.png,nevus,OTHER
nevus/ISIC_3894866.png,nevus,OTHER
nevus/ISIC_3895772.png,nevus,OTHER
nevus/ISIC_3896065.png,nevus,OTHER
nevus/ISIC_3898513.png,nevus,OTHER
nevus/ISIC_3900049.png,nevus,OTHER
nevus/ISIC_3902901.png,nevus,OTHER
nevus/ISIC_3903680.png,nevus,OTHER
nevus/ISIC_3905170.png,nevus,OTHER
nevus/ISIC_3905313.png,nevus,OTHER
nevus/ISIC_3906318.png,nevus,OTHER
nevus/ISIC_3908914.png,nevus,OTHER
nevus/ISIC_3911850.png,nevus,OTHER
nevus/ISIC_3916565.png,nevus,OTHER
nevus/ISIC_3916595.png,nevus,OTHER
nevus/ISIC_3917593.png,nevus,OTHER
nevus/ISIC_3919941.png,nevus,OTHER
nevus/ISIC_3920542.png,nevus,OTHER
nevus/ISIC_3921348.png,nevus,OTHER
nevus/ISIC_3921769.png,nevus,OTHER
nevus/ISIC_3922238.png,nevus,OTHER
nevus/ISIC_3922602.png,nevus,OTHER
nevus/ISIC_3923443.png,nevus,OTHER
nevus/ISIC_3923764.png,nevus,OTHER
nevus/ISIC_3925423.png,nevus,OTHER
nevus/ISIC_3926397.png,nevus,OTHER
nevus/ISIC_3928447.png,nevus,OTHER
nevus/ISIC_3929329.png,nevus,OTHER
nevus/ISIC_3932879.png,nevus,OTHER
nevus/ISIC_3934294.png,nevus,OTHER
nevus/ISIC_3934613.png,nevus,OTHER
nevus/ISIC_3934907.png,nevus,OTHER
nevus/ISIC_3939657.png,nevus,OTHER
nevus/ISIC_3945116.png,nevus,OTHER
nevus/ISIC_3945529.png,nevus,OTHER
nevus/ISIC_3945825.png,nevus,OTHER
nevus/ISIC_3947143.png,nevus,OTHER
nevus/ISIC_3947698.png,nevus,OTHER
nevus/ISIC_3948754.png,nevus,OTHER
nevus/ISIC_3951375.png,nevus,OTHER
nevus/ISIC_3952513.png,nevus,OTHER
nevus/ISIC_3953975.png,nevus,OTHER
nevus/ISIC_3956421.png,nevus,OTHER
nevus/ISIC_3956570.png,nevus,OTHER
nevus/ISIC_3957475.png,nevus,OTHER
nevus/ISIC_3957649.png,nevus,OTHER
nevus/ISIC_3958111.png,nevus,OTHER
nevus/ISIC_3958338.png,nevus,OTHER
nevus/ISIC_3962368.png,nevus,OTHER
nevus/ISIC_3962990.png,nevus,OTHER
nevus/ISIC_3964401.png,nevus,OTHER
nevus/ISIC_3964454.png,nevus,OTHER
nevus/ISIC_3964848.png,nevus,OTHER
nevus/ISIC_3966761.png,nevus,OTHER
nevus/ISIC_3971018.png,nevus,OTHER
nevus/ISIC_3971616.png,nevus,OTHER
nevus/ISIC_3973357.png,nevus,OTHER
nevus/ISIC_3973431.png,nevus,OTHER
nevus/ISIC_3975743.png,nevus,OTHER
nevus/ISIC_3977025.png,nevus,OTHER
nevus/ISIC_3979323.png,nevus,OTHER
nevus/ISIC_3982470.png,nevus,OTHER
nevus/ISIC_3984167.png,nevus,OTHER
nevus/ISIC_3987802.png,nevus,OTHER
nevus/ISIC_3608577.png,nevus,OTHER
nevus/ISIC_3635644.png,nevus,OTHER
nevus/ISIC_3654066.png,nevus,OTHER
nevus/ISIC_3673090.png,nevus,OTHER
nevus/ISIC_3693018.png,nevus,OTHER
nevus/ISIC_3716504.png,nevus,OTHER
nevus/ISIC_3742028.png,nevus,OTHER
nevus/ISIC_3771739.png,nevus,OTHER
nevus/ISIC_3789929.png,nevus,OTHER
nevus/ISIC_3820602.png,nevus,OTHER
nevus/ISIC_3846648.png,nevus,OTHER
nevus/ISIC_3875940.png,nevus,OTHER
nevus/ISIC_3893164.png,nevus,OTHER
nevus/ISIC_3917739.png,nevus,OTHER
nevus/ISIC_3939018.png,nevus,OTHER
nevus/ISIC_3992028.png,nevus,OTHER
nevus/ISIC_3992319.png,nevus,OTHER
nevus/ISIC_3992341.png,nevus,OTHER
nevus/ISIC_3993510.png,nevus,OTHER
nevus/ISIC_3994631.png,nevus,OTHER
nevus/ISIC_3994656.png,nevus,OTHER
nevus/ISIC_3995579.png,nevus,OTHER
nevus/ISIC_3997171.png,nevus,OTHER
nevus/ISIC_3997331.png,nevus,OTHER
nevus/ISIC_4005714.png,nevus,OTHER
nevus/ISIC_4007421.png,nevus,OTHER
nevus/ISIC_4010917.png,nevus,OTHER
nevus/ISIC_4011833.png,nevus,OTHER
nevus/ISIC_4013189.png,nevus,OTHER
nevus/ISIC_4013918.png,nevus,OTHER
nevus/ISIC_4015023.png,nevus,OTHER
nevus/ISIC_4015508.png,nevus,OTHER
nevus/ISIC_4015764.png,nevus,OTHER
nevus/ISIC_4018473.png,nevus,OTHER
nevus/ISIC_4018952.png,nevus,OTHER
nevus/ISIC_4020299.png,nevus,OTHER
nevus/ISIC_4022642.png,nevus,OTHER
nevus/ISIC_4026806.png,nevus,OTHER
nevus/ISIC_4030656.png,nevus,OTHER
nevus/ISIC_4031143.png,nevus,OTHER
nevus/ISIC_4031777.png,nevus,OTHER
nevus/ISIC_4032630.png,nevus,OTHER
nevus/ISIC_4032749.png,nevus,OTHER
nevus/ISIC_4033676.png,nevus,OTHER
nevus/ISIC_4033848.png,nevus,OTHER
nevus/ISIC_4036915.png,nevus,OTHER
nevus/ISIC_4037228.png,nevus,OTHER
nevus/ISIC_4041328.png,nevus,OTHER
nevus/ISIC_4042007.png,nevus,OTHER
nevus/ISIC_4043423.png,nevus,OTHER
nevus/ISIC_4045323.png,nevus,OTHER
nevus/ISIC_4047707.png,nevus,OTHER
nevus/ISIC_4052885.png,nevus,OTHER
nevus/ISIC_4055713.png,nevus,OTHER
nevus/ISIC_4056017.png,nevus,OTHER
nevus/ISIC_4056176.png,nevus,OTHER
nevus/ISIC_4057136.png,nevus,OTHER
nevus/ISIC_4057256.png,nevus,OTHER
nevus/ISIC_4062586.png,nevus,OTHER
nevus/ISIC_4063097.png,nevus,OTHER
nevus/ISIC_4063390.png,nevus,OTHER
nevus/ISIC_4064883.png,nevus,OTHER
nevus/ISIC_4065018.png,nevus,OTHER
nevus/ISIC_4067241.png,nevus,OTHER
nevus/ISIC_4067686.png,nevus,OTHER
nevus/ISIC_4068365.png,nevus,OTHER
nevus/ISIC_4068636.png,nevus,OTHER
nevus/ISIC_4074472.png,nevus,OTHER
nevus/ISIC_4075547.png,nevus,OTHER
nevus/ISIC_4075697.png,nevus,OTHER
nevus/ISIC_4077664.png,nevus,OTHER
nevus/ISIC_4077798.png,nevus,OTHER
nevus/ISIC_4084878.png,nevus,OTHER
nevus/ISIC_4085041.png,nevus,OTHER
nevus/ISIC_4085198.png,nevus,OTHER
nevus/ISIC_4085644.png,nevus,OTHER
nevus/ISIC_4086312.png,nevus,OTHER
nevus/ISIC_4086375.png,nevus,OTHER
nevus/ISIC_4086511.png,nevus,OTHER
nevus/ISIC_4088252.png,nevus,OTHER
nevus/ISIC_4090965.png,nevus,OTHER
nevus/ISIC_4091290.png,nevus,OTHER
nevus/ISIC_4092548.png,nevus,OTHER
nevus/ISIC_4094938.png,nevus,OTHER
nevus/ISIC_4096200.png,nevus,OTHER
nevus/ISIC_4099287.png,nevus,OTHER
nevus/ISIC_4100970.png,nevus,OTHER
nevus/ISIC_4101596.png,nevus,OTHER
nevus/ISIC_4103984.png,nevus,OTHER
nevus/ISIC_4104378.png,nevus,OTHER
nevus/ISIC_4106362.png,nevus,OTHER
nevus/ISIC_4108571.png,nevus,OTHER
nevus/ISIC_4110967.png,nevus,OTHER
nevus/ISIC_4112980.png,nevus,OTHER
nevus/ISIC_4114972.png,nevus,OTHER
nevus/ISIC_4116553.png,nevus,OTHER
nevus/ISIC_4120236.png,nevus,OTHER
nevus/ISIC_4120244.png,nevus,OTHER
nevus/ISIC_4123491.png,nevus,OTHER
nevus/ISIC_4124332.png,nevus,OTHER
nevus/ISIC_4125071.png,nevus,OTHER
nevus/ISIC_4127882.png,nevus,OTHER
nevus/ISIC_4128342.png,nevus,OTHER
nevus/ISIC_4130540.png,nevus,OTHER
nevus/ISIC_4133875.png,nevus,OTHER
nevus/ISIC_4134230.png,nevus,OTHER
nevus/ISIC_4134969.png,nevus,OTHER
nevus/ISIC_4138044.png,nevus,OTHER
nevus/ISIC_4140634.png,nevus,OTHER
nevus/ISIC_4141315.png,nevus,OTHER
nevus/ISIC_4143480.png,nevus,OTHER
nevus/ISIC_4151771.png,nevus,OTHER
nevus/ISIC_4153542.png,nevus,OTHER
nevus/ISIC_4153900.png,nevus,OTHER
nevus/ISIC_4156205.png,nevus,OTHER
nevus/ISIC_4156791.png,nevus,OTHER
nevus/ISIC_4157049.png,nevus,OTHER
nevus/ISIC_4157955.png,nevus,OTHER
nevus/ISIC_4158672.png,nevus,OTHER
nevus/ISIC_4158721.png,nevus,OTHER
nevus/ISIC_4159742.png,nevus,OTHER
nevus/ISIC_4160844.png,nevus,OTHER
nevus/ISIC_4161929.png,nevus,OTHER
nevus/ISIC_4162354.png,nevus,OTHER
nevus/ISIC_4164065.png,nevus,OTHER
nevus/ISIC_4166393.png,nevus,OTHER
nevus/ISIC_4166490.png,nevus,OTHER
nevus/ISIC_4174013.png,nevus,OTHER
nevus/ISIC_4174983.png,nevus,OTHER
nevus/ISIC_4176815.png,nevus,OTHER
nevus/ISIC_4177043.png,nevus,OTHER
nevus/ISIC_4177415.png,nevus,OTHER
nevus/ISIC_4182102.png,nevus,OTHER
nevus/ISIC_4182781.png,nevus,OTHER
nevus/ISIC_4182801.png,nevus,OTHER
nevus/ISIC_4185188.png,nevus,OTHER
nevus/ISIC_4185414.png,nevus,OTHER
nevus/ISIC_4187627.png,nevus,OTHER
nevus/ISIC_4187725.png,nevus,OTHER
nevus/ISIC_4188644.png,nevus,OTHER
nevus/ISIC_4189111.png,nevus,OTHER
nevus/ISIC_4191011.png,nevus,OTHER
nevus/ISIC_4191202.png,nevus,OTHER
nevus/ISIC_4193775.png,nevus,OTHER
nevus/ISIC_4195950.png,nevus,OTHER
nevus/ISIC_4196059.png,nevus,OTHER
nevus/ISIC_4197990.png,nevus,OTHER
nevus/ISIC_4202054.png,nevus,OTHER
nevus/ISIC_4205013.png,nevus,OTHER
nevus/ISIC_4205815.png,nevus,OTHER
nevus/ISIC_4205922.png,nevus,OTHER
nevus/ISIC_4207079.png,nevus,OTHER
nevus/ISIC_4207602.png,nevus,OTHER
nevus/ISIC_4210002.png,nevus,OTHER
nevus/ISIC_4210857.png,nevus,OTHER
nevus/ISIC_4212284.png,nevus,OTHER
nevus/ISIC_4212457.png,nevus,OTHER
nevus/ISIC_4216169.png,nevus,OTHER
nevus/ISIC_4217321.png,nevus,OTHER
nevus/ISIC_4219834.png,nevus,OTHER
nevus/ISIC_4221317.png,nevus,OTHER
nevus/ISIC_4221778.png,nevus,OTHER
nevus/ISIC_4222843.png,nevus,OTHER
nevus/ISIC_4223923.png,nevus,OTHER
nevus/ISIC_4225850.png,nevus,OTHER
nevus/ISIC_4227455.png,nevus,OTHER
nevus/ISIC_4227640.png,nevus,OTHER
nevus/ISIC_4228597.png,nevus,OTHER
nevus/ISIC_4228971.png,nevus,OTHER
nevus/ISIC_4229978.png,nevus,OTHER
nevus/ISIC_4230496.png,nevus,OTHER
nevus/ISIC_4231065.png,nevus,OTHER
nevus/ISIC_4232053.png,nevus,OTHER
nevus/ISIC_4232370.png,nevus,OTHER
nevus/ISIC_4232761.png,nevus,OTHER
nevus/ISIC_4233746.png,nevus,OTHER
nevus/ISIC_4244697.png,nevus,OTHER
nevus/ISIC_4245761.png,nevus,OTHER
nevus/ISIC_4248273.png,nevus,OTHER
nevus/ISIC_4251081.png,nevus,OTHER
nevus/ISIC_4253346.png,nevus,OTHER
nevus/ISIC_4253563.png,nevus,OTHER
nevus/ISIC_4253581.png,nevus,OTHER
nevus/ISIC_4255923.png,nevus,OTHER
nevus/ISIC_4259027.png,nevus,OTHER
nevus/ISIC_4261232.png,nevus,OTHER
nevus/ISIC_4261725.png,nevus,OTHER
nevus/ISIC_4263628.png,nevus,OTHER
nevus/ISIC_4263716.png,nevus,OTHER
nevus/ISIC_4264600.png,nevus,OTHER
nevus/ISIC_4266157.png,nevus,OTHER
nevus/ISIC_4267177.png,nevus,OTHER
nevus/ISIC_4270126.png,nevus,OTHER
nevus/ISIC_4270738.png,nevus,OTHER
nevus/ISIC_4270993.png,nevus,OTHER
nevus/ISIC_4272002.png,nevus,OTHER
nevus/ISIC_4272459.png,nevus,OTHER
nevus/ISIC_4273914.png,nevus,OTHER
nevus/ISIC_4276647.png,nevus,OTHER
nevus/ISIC_4279516.png,nevus,OTHER
nevus/ISIC_4280886.png,nevus,OTHER
nevus/ISIC_4281336.png,nevus,OTHER
nevus/ISIC_4281796.png,nevus,OTHER
nevus/ISIC_4286837.png,nevus,OTHER
nevus/ISIC_4288522.png,nevus,OTHER
nevus/ISIC_4288535.png,nevus,OTHER
nevus/ISIC_4289921.png,nevus,OTHER
nevus/ISIC_4292710.png,nevus,OTHER
nevus/ISIC_4292879.png,nevus,OTHER
nevus/ISIC_4292976.png,nevus,OTHER
nevus/ISIC_4294419.png,nevus,OTHER
nevus/ISIC_4295092.png,nevus,OTHER
nevus/ISIC_4298420.png,nevus,OTHER
nevus/ISIC_4302883.png,nevus,OTHER
nevus/ISIC_4303372.png,nevus,OTHER
nevus/ISIC_4305845.png,nevus,OTHER
nevus/ISIC_4306724.png,nevus,OTHER
nevus/ISIC_4310834.png,nevus,OTHER
nevus/ISIC_4311486.png,nevus,OTHER
